kanyang,p,I-ANG,,
puso,o,I-ANG,,
ay,f,B-PRD,,
nangungulila,o,I-PRD,,
sa,f,B-SA,,
madlang,o,I-SA,,
kaaliwan,o,I-SA,,
.,d,O,,


Ngayon,c,O,,
niya,p,B-NG
nadadama,o,B-PRD
ang,f,B-ANG
sakit,o,I-ANG
ng,f,B-NG
malayo,o,I-NG
sa,f,I-NG
kasintahan,o,I-NG
.,d,O


Walang,c,O
kasing,c,O
pait,o,O
!,d,O
##,d,O


Baka,c,O,O
nga,c,O,O
naman,c,O,O
pagdating,o,B-PRD,O
ng,f,B-NG,O
panahon,o,B-NG,O
ay,f,B-NG,O
ganap,o,B-NG,O
na,f,O,O
siyang,p,O,B-ANG
limutin,o,O,B-PRD-SUB
?,d,O,O


Anong,p,B-PRD,O
malay,o,I-PRD,O
ng,f,B-NG,O
isang,c,I-NG,O
Eduardo,n,I-NG,B-ANG
+COMMA,d,O,O
na,c,O,O
+COMMA,d,O,O
nasa,c,O,B-PRD-SUB
malayo,o,O,I-PRD-SUB
?,d,O,O
##,d,O,O


Oh,c,O,
!,d,O,


kaawaawang,o,O
Eduardo,n,B-ANG
kung,c,O
magkakaganito,o,B-PRD-SUB
!,d,O
##,d,O


Pati,c,O
yaong,p,O
gabi,o,O
ng,f,O
mga,f,O
sandaling,o,O
sila,p,B-ANG
y,f,B-PRD
nagpapaalaman,o,I-PRD
ay,f,I-PRD
waring,c,I-PRD
sumusurot,o,I-PRD
sa,f,B-NG
kanyang,p,I-NG
alaala,o,I-NG
.,d,O


Maaaring,o,O
sa,f,O
isang,c,O
iglap,o,O
nga,c,O
lamang,c,O
ay,f,O
ipagwalang,o,B-PRD
bahala,c,I-PRD
ni,f,B-NG
Leoning,n,I-NG
ang,f,B-ANG
gayon,o,I-ANG
.,d,O


Maaari,o,O
ngang,c,O
mangyari,o,B-PRD
ang,f,B-ANG
lahat,o,I-ANG
ng,f,B-NG
mga,f,I-NG
hinagap,o,I-NG
na,c,I-NG
ito,p,I-NG
.,d,O
##,d,O


Sukat,o,O
ng,f,O
maalaala,o,B-PRD
ni,f,B-NG
Eduardo,n,I-NG
ang,f,B-ANG
kanyang,p,I-ANG
bayan,o,I-ANG
...,d,O


Maari,o,B-PRD
ngang,c,O
ang,f,B-ANG
isang,c,I-ANG
Leoning,n,I-ANG
ay,f,I-ANG
ganap,o,I-ANG
na,f,I-ANG
makalimot,o,I-ANG
.,d,O


Maaari,o,O
nga,c,O
sapagka,c,O
t,f,O
doo,p,O
y,f,O
maraming,o,O
mayayamang,o,O
binata,o,O
.,d,O


Maaaring,o,O
si,f,B-ANG
Leoning,n,I-ANG
ay,f,B-PRD,
mabihag,o,I-PRD,
ng,f,B-NG,
iba,o,I-NG,
.,d,O,
##,d,O,


Paano,c,B-PRD,O
nga,c,O,O
naman,c,O,O
ang,f,B-ANG,O
isang,c,I-ANG,O
Eduardo,n,I-ANG,O
+COMMA,d,O,O
kung,c,O,O
ang,f,O,B-ANG
isang,c,O,I-ANG
Leoning,n,O,B-PRD
ay,f,O,I-PRD
lumimot,o,O,I-PRD
pagkatapos,o,O,I-PRD
?,d,O,O
##,d,O,O


Kaawaawang,o,O,
binata,o,O,
!,d,O,
##,d,O,


Oh,c,O
!,d,O


ang,f,B-ANG
puso,o,I-ANG
nga,c,O
namang,c,O
nalalayo,o,B-PRD
sa,f,B-SA
kapuwa,o,I-SA
puso,o,I-SA
!,d,O
##,d,O


Mangarap,o,O
na,f,O
lamang,c,O
at,f,O
umasa,o,O
.,d,O


Manalig,o,O
sa,f,O
pagasang,o,B-PRD
ikinakalat,o,I-PRD
ng,f,B-NG
bubukang,o,I-NG
liwayway,o,I-NG
pagsikat,o,I-NG
ng,f,I-NG
araw,o,I-NG
.,d,O
##,d,O
